ticker,company_name,exchange,cik,sec_rank,source,source_url
SPKLW,Spark I Acquisition Corp,Nasdaq,0001884046,9534,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPMA,"Sound Point Meridian Capital, Inc.",NYSE,0001930147,9605,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPMC,"Sound Point Meridian Capital, Inc.",NYSE,0001930147,4120,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPME,"Sound Point Meridian Capital, Inc.",NYSE,0001930147,9606,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPNT,SiriusPoint Ltd,NYSE,0001576018,1921,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPOK,"Spok Holdings, Inc",Nasdaq,0001289945,4184,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPOT,Spotify Technology S.A.,NYSE,0001639920,165,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPPL,SIMPPLE LTD.,Nasdaq,0001948697,5478,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPPP,SPROTT PHYSICAL PLATINUM & PALLADIUM TRUST,NYSE,0001539190,3187,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPRB,"SPRUCE BIOSCIENCES, INC.",Nasdaq,0001683553,4595,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPRC,SciSparc Ltd.,Nasdaq,0001611746,6443,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPRO,"Spero Therapeutics, Inc.",Nasdaq,0001701108,4487,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPRU,SPRUCE POWER HOLDING CORP,NYSE,0001772720,5248,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPRY,"ARS Pharmaceuticals, Inc.",Nasdaq,0001671858,2790,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPSC,SPS COMMERCE INC,Nasdaq,0001092699,2150,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPT,"Sprout Social, Inc.",Nasdaq,0001517375,3470,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPTX,"Seaport Therapeutics, Inc.",Nasdaq,0002042347,2796,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPWH,"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.",Nasdaq,0001132105,5299,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPWR,SunPower Inc.,Nasdaq,0001838987,4650,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPWRW,SunPower Inc.,Nasdaq,0001838987,9364,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPXC,"SPX Technologies, Inc.",NYSE,0000088205,911,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,NYSE,0001338561,3769,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SPY,SPDR S&P 500 ETF TRUST,NYSE,0000884394,6941,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SQFT,"Presidio Property Trust, Inc.",Nasdaq,0001080657,6608,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SQFTP,"Presidio Property Trust, Inc.",Nasdaq,0001080657,8590,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SQFTW,"Presidio Property Trust, Inc.",Nasdaq,0001080657,8591,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SQM,CHEMICAL & MINING CO OF CHILE INC,NYSE,0000909037,579,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SQNS,SEQUANS COMMUNICATIONS,NYSE,0001383395,5320,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SR,SPIRE INC,NYSE,0001126956,1519,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SRAD,Sportradar Group AG,Nasdaq,0001836470,1449,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SRBK,"SR Bancorp, Inc.",Nasdaq,0001951276,4564,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SRCE,1ST SOURCE CORP,Nasdaq,0000034782,2210,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SRE,SEMPRA,NYSE,0001032208,289,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SREA,SEMPRA,NYSE,0001032208,8546,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SRFM,SURF AIR MOBILITY INC.,NYSE,0001936224,4733,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SRG,Seritage Growth Properties,NYSE,0001628063,4520,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SRG.PA,Seritage Growth Properties,NYSE,0001628063,7792,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SRI,STONERIDGE INC,NYSE,0001043337,4247,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SRJN,SPIRE INC,NYSE,0001126956,8631,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SRL,Scully Royalty Ltd.,NYSE,0000016859,4858,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SRPT,"Sarepta Therapeutics, Inc.",Nasdaq,0000873303,2365,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SRRK,Scholar Rock Holding Corp,Nasdaq,0001727196,1399,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SRTA,"Strata Critical Medical, Inc.",Nasdaq,0001779128,3381,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SRTS,"Sensus Healthcare, Inc.",Nasdaq,0001494891,5357,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SRV,NXG Cushing Midstream Energy Fund,NYSE,0001400897,4180,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SRXH,"SRx Health Solutions, Inc.",NYSE,0001471727,5042,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SRZN,"Surrozen, Inc./DE",Nasdaq,0001824893,3995,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SRZNW,"Surrozen, Inc./DE",Nasdaq,0001824893,9316,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSAC,SPACSphere Acquisition Corp.,Nasdaq,0002081300,4116,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSACR,SPACSphere Acquisition Corp.,Nasdaq,0002081300,10139,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSACU,SPACSphere Acquisition Corp.,Nasdaq,0002081300,10140,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSACW,SPACSphere Acquisition Corp.,Nasdaq,0002081300,10141,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSB,SouthState Bank Corp,NYSE,0000764038,1019,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSD,"Simpson Manufacturing Co., Inc.",NYSE,0000920371,1130,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSEA,STARRY SEA ACQUISITION CORP,Nasdaq,0002059165,4999,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSEAR,STARRY SEA ACQUISITION CORP,Nasdaq,0002059165,9973,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSEAU,STARRY SEA ACQUISITION CORP,Nasdaq,0002059165,9974,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSII,"SS Innovations International, Inc.",Nasdaq,0001676163,3025,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSL,SASOL LTD,NYSE,0000314590,1087,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSM,Sono Group N.V.,Nasdaq,0001840416,6434,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSMR,Sunshine Silver Mining & Refining Co,NYSE,0002091017,2140,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSNC,SS&C Technologies Holdings Inc,Nasdaq,0001402436,719,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSP,E.W. SCRIPPS Co,Nasdaq,0000832428,3974,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSRM,SSR MINING INC.,Nasdaq,0000921638,1383,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSSS,SURO CAPITAL CORP.,Nasdaq,0001509470,3627,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSSSL,SURO CAPITAL CORP.,Nasdaq,0001509470,8930,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SST,"System1, Inc.",NYSE,0001805833,5569,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSTI,"SOUNDTHINKING, INC.",Nasdaq,0001351636,4784,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSTK,"Shutterstock, Inc.",NYSE,0001549346,3278,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SSYS,STRATASYS LTD.,Nasdaq,0001517396,2953,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ST,Sensata Technologies Holding plc,NYSE,0001477294,1181,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STAA,STAAR SURGICAL CO,Nasdaq,0000718937,2452,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STAG,"STAG Industrial, Inc.",NYSE,0001479094,1163,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STAK,STAK Inc.,Nasdaq,0002002453,4490,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STBA,S&T BANCORP INC,Nasdaq,0000719220,2303,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STC,STEWART INFORMATION SERVICES CORP,NYSE,0000094344,2169,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STE,STERIS plc,NYSE,0001757898,635,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STEL,"Stellar Bancorp, Inc.",NYSE,0001473844,2178,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STEM,"STEM, INC.",NYSE,0001758766,5098,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STEP,StepStone Group Inc.,Nasdaq,0001796022,1398,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STEW,"SRH Total Return Fund, Inc.",NYSE,0000102426,2295,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STEX,Streamex Corp.,Nasdaq,0001530766,4277,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STFS,Star Fashion Culture Holdings Ltd,Nasdaq,0002003061,6053,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STG,Sunlands Technology Group,NYSE,0001723935,5415,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STGW,Stagwell Inc,Nasdaq,0000876883,2337,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STHO,Star Holdings,Nasdaq,0001953366,4740,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STI,Solidion Technology Inc.,Nasdaq,0001881551,4208,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STIM,"Neuronetics, Inc.",Nasdaq,0001227636,4885,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STK,"Columbia Seligman Premium Technology Growth Fund, Inc.",NYSE,0001471420,2847,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STKE,SOL Strategies Inc.,Nasdaq,0001846839,5345,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STKH,Steakholder Foods Ltd.,Nasdaq,0001828098,6727,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STKS,"ONE Group Hospitality, Inc.",Nasdaq,0001399520,5150,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STLA,Stellantis N.V.,NYSE,0001605484,641,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STLD,STEEL DYNAMICS INC,Nasdaq,0001022671,390,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STM,STMicroelectronics N.V.,NYSE,0000932787,258,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STN,STANTEC INC,NYSE,0001131383,1108,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STNE,StoneCo Ltd.,Nasdaq,0001745431,1934,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STNG,Scorpio Tankers Inc.,NYSE,0001483934,1680,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STOK,"Stoke Therapeutics, Inc.",Nasdaq,0001623526,2232,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STRA,"Strategic Education, Inc.",Nasdaq,0001013934,2241,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STRC,Strategy Inc,Nasdaq,0001050446,7973,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STRD,Strategy Inc,Nasdaq,0001050446,8564,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STRF,Strategy Inc,Nasdaq,0001050446,8565,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STRK,Strategy Inc,Nasdaq,0001050446,8566,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STRL,"STERLING INFRASTRUCTURE, INC.",Nasdaq,0000874238,540,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STRO,"SUTRO BIOPHARMA, INC.",Nasdaq,0001382101,3441,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STRR,"Star Equity Holdings, Inc.",Nasdaq,0001210708,5393,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STRRP,"Star Equity Holdings, Inc.",Nasdaq,0001210708,8663,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STRS,STRATUS PROPERTIES INC,Nasdaq,0000885508,4155,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STRT,STRATTEC SECURITY CORP,Nasdaq,0000933034,3762,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STRW,"Strawberry Fields REIT, Inc.",NYSE,0001782430,4386,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STRZ,STARZ ENTERTAINMENT CORP /CN/,Nasdaq,0000929351,3380,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STT,STATE STREET CORP,NYSE,0000093751,354,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STT.PG,STATE STREET CORP,NYSE,0000093751,7621,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STTK,"Shattuck Labs, Inc.",Nasdaq,0001680367,3794,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STUB,"StubHub Holdings, Inc.",NYSE,0001337634,1638,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STVN,Stevanato Group S.p.A.,NYSE,0001849853,1499,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STWD,"STARWOOD PROPERTY TRUST, INC.",NYSE,0001465128,1272,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STX,Seagate Technology Holdings plc,Nasdaq,0001137789,72,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STXS,"Stereotaxis, Inc.",NYSE,0001289340,4373,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
STZ,"CONSTELLATION BRANDS, INC.",NYSE,0000016918,554,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SU,SUNCOR ENERGY INC,NYSE,0000311337,240,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SUGP,SU Group Holdings Ltd,Nasdaq,0001969863,6643,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SUI,SUN COMMUNITIES INC,NYSE,0000912593,723,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SUIG,SUI Group Holdings Ltd.,Nasdaq,0001425355,4750,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SUIS,Canary Staked SUI ETF,Nasdaq,0002060703,7189,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SUJA,"SUJA LIFE, INC.",Nasdaq,0001934114,4028,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SUMA,SUMA Acquisition Corp,Nasdaq,0002105838,4157,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
SUMAR,SUMA Acquisition Corp,Nasdaq,0002105838,10369,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
